permutation;execution_tree;approx_time;actual_time
[0 6 3 1 2 4 5];((((((lineorderXcustomer)𝜎c_region∊['ASIA'])Xsupplier)X(date𝜎d_year≤1997))𝜎s_region∊['ASIA'])𝜎d_year≥1992);8.591802636709373;3.5557713508605957
[2 5 1 6 4 3 0];((((((lineorderXdate)𝜎d_year≥1992)Xsupplier)𝜎d_year≤1997)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']));8.57996636053525;7.7855470180511475
[3 5 2 0 1 4 6];(((((lineorderX(date𝜎d_year≥1992))X(customer𝜎c_region∊['ASIA']))Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.579819750646154;3.1073098182678223
[5 1 4 0 3 2 6];((((((lineorderXsupplier)𝜎s_region∊['ASIA'])Xcustomer)𝜎c_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997);8.590735652205108;3.1781866550445557
[5 0 1 4 2 3 6];((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎c_region∊['ASIA'])𝜎d_year≤1997);8.60559534755946;7.322823524475098
[1 4 2 3 5 6 0];((((((lineorderXsupplier)𝜎s_region∊['ASIA'])Xdate)𝜎d_year≥1992)𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']));8.579507735038598;3.3243186473846436
[6 2 5 0 4 1 3];(((((lineorderX(date𝜎d_year≤1997))𝜎d_year≥1992)Xcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.590599459971385;6.373388051986694
[5 0 3 1 4 2 6];((((((lineorderXcustomer)𝜎c_region∊['ASIA'])Xsupplier)𝜎s_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997);8.59179891288284;3.0858001708984375
[3 2 5 0 1 6 4];((((((lineorderXdate)𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']))Xsupplier)𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.58027449858434;4.16454291343689
[2 0 1 4 5 6 3];(((((((lineorderXdate)Xcustomer)Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≥1992)𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.59264333001421;12.37086296081543
[1 5 0 2 6 3 4];((((((lineorderXsupplier)Xcustomer)X(date𝜎d_year≥1992))𝜎d_year≤1997)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA']);8.591885324471894;12.979189157485962
[3 1 4 2 6 0 5];((((((lineorderXsupplier)𝜎s_region∊['ASIA'])Xdate)𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']))𝜎d_year≥1992);8.57950773641824;3.236828565597534
[6 2 1 5 4 3 0];(((((lineorderX(date𝜎d_year≤1997))Xsupplier)𝜎d_year≥1992)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']));8.579529592983546;6.537954092025757
[1 0 5 2 4 6 3];((((((lineorderXsupplier)Xcustomer)X(date𝜎d_year≥1992))𝜎s_region∊['ASIA'])𝜎d_year≤1997)𝜎c_region∊['ASIA']);8.59186075889008;12.304377794265747
[1 4 0 2 3 5 6];(((((((lineorderXsupplier)𝜎s_region∊['ASIA'])Xcustomer)Xdate)𝜎c_region∊['ASIA'])𝜎d_year≥1992)𝜎d_year≤1997);8.591075808569423;3.8375725746154785
[1 0 6 4 2 3 5];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['ASIA'])X(date𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎d_year≥1992);8.59131184647253;7.175509214401245
[5 2 1 0 3 6 4];((((((lineorderX(date𝜎d_year≥1992))Xsupplier)Xcustomer)𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.591382265715094;12.559643268585205
[3 0 1 4 6 2 5];(((((lineorderX(customer𝜎c_region∊['ASIA']))Xsupplier)𝜎s_region∊['ASIA'])X(date𝜎d_year≤1997))𝜎d_year≥1992);8.581348346328982;1.1104891300201416
[3 1 2 4 6 5 0];((((((lineorderXsupplier)Xdate)𝜎s_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']));8.580083931876073;6.686982154846191
[5 4 0 2 6 3 1];(((((lineorderXcustomer)X(date𝜎d_year≥1992))𝜎d_year≤1997)𝜎c_region∊['ASIA'])X(supplier𝜎s_region∊['ASIA']));8.605170884262929;6.779950141906738
[6 0 1 2 3 4 5];((((((lineorderXcustomer)Xsupplier)X(date𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA'])𝜎d_year≥1992);8.606140014711741;11.739654064178467
[3 0 2 6 5 1 4];((((((lineorderX(customer𝜎c_region∊['ASIA']))Xdate)𝜎d_year≤1997)𝜎d_year≥1992)Xsupplier)𝜎s_region∊['ASIA']);8.581901122091788;1.8226287364959717
[5 6 2 0 4 1 3];((((lineorderX((date𝜎d_year≥1992)𝜎d_year≤1997))Xcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.590409345852303;5.64919376373291
[2 1 4 3 5 0 6];((((((lineorderXdate)Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≥1992)X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997);8.580325969690834;6.797556400299072
[1 3 0 5 2 6 4];(((((lineorderXsupplier)X(customer𝜎c_region∊['ASIA']))X(date𝜎d_year≥1992))𝜎d_year≤1997)𝜎s_region∊['ASIA']);8.580316841383219;3.4220407009124756
[4 1 0 6 2 3 5];(((((lineorderX(supplier𝜎s_region∊['ASIA']))Xcustomer)X(date𝜎d_year≤1997))𝜎c_region∊['ASIA'])𝜎d_year≥1992);8.590425142531473;1.784088373184204
[1 2 5 4 6 3 0];((((((lineorderXsupplier)Xdate)𝜎d_year≥1992)𝜎s_region∊['ASIA'])𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']));8.580121730932474;7.338923931121826
[1 3 2 5 4 0 6];((((((lineorderXsupplier)Xdate)𝜎d_year≥1992)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997);8.58012173329385;7.204233407974243
[1 0 5 6 4 3 2];(((((lineorderXsupplier)Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA'])X((date𝜎d_year≥1992)𝜎d_year≤1997));8.591170040536973;6.466169595718384
[6 3 0 1 5 2 4];((((lineorderX(customer𝜎c_region∊['ASIA']))Xsupplier)X((date𝜎d_year≤1997)𝜎d_year≥1992))𝜎s_region∊['ASIA']);8.581703909715372;1.5977778434753418
[1 2 4 0 6 5 3];(((((((lineorderXsupplier)Xdate)𝜎s_region∊['ASIA'])Xcustomer)𝜎d_year≤1997)𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.59165200775213;7.670529365539551
[0 5 1 3 2 4 6];((((((lineorderXcustomer)Xsupplier)𝜎c_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.605591110522886;7.22527289390564
[3 2 1 0 4 5 6];((((((lineorderXdate)Xsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA'])𝜎d_year≥1992)𝜎d_year≤1997);8.580863257404292;6.757026672363281
[4 2 6 5 0 1 3];((((((lineorderXdate)𝜎d_year≤1997)𝜎d_year≥1992)Xcustomer)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.59103622752309;7.0042946338653564
[1 3 4 2 0 6 5];((((((lineorderXsupplier)𝜎s_region∊['ASIA'])Xdate)X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)𝜎d_year≥1992);8.579507739587823;3.1021599769592285
[2 6 1 0 4 5 3];(((((((lineorderXdate)𝜎d_year≤1997)Xsupplier)Xcustomer)𝜎s_region∊['ASIA'])𝜎d_year≥1992)𝜎c_region∊['ASIA']);8.59181881039213;12.154580354690552
[4 2 5 6 0 3 1];((((((lineorderXdate)𝜎d_year≥1992)𝜎d_year≤1997)Xcustomer)𝜎c_region∊['ASIA'])X(supplier𝜎s_region∊['ASIA']));8.590898936175709;6.9938459396362305
[1 0 3 4 5 2 6];((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA'])X(date𝜎d_year≥1992))𝜎d_year≤1997);8.591312853924602;6.490216255187988
[5 2 6 0 1 4 3];((((((lineorderX(date𝜎d_year≥1992))𝜎d_year≤1997)Xcustomer)Xsupplier)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.591027117748954;11.491307497024536
[1 3 0 4 2 6 5];((((((lineorderXsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA'])Xdate)𝜎d_year≤1997)𝜎d_year≥1992);8.58008392919083;2.771366596221924
[5 1 0 2 3 4 6];((((((lineorderXsupplier)Xcustomer)X(date𝜎d_year≥1992))𝜎c_region∊['ASIA'])𝜎s_region∊['ASIA'])𝜎d_year≤1997);8.591861170273063;12.13901948928833
[3 6 2 0 1 5 4];(((((lineorderX(date𝜎d_year≤1997))X(customer𝜎c_region∊['ASIA']))Xsupplier)𝜎d_year≥1992)𝜎s_region∊['ASIA']);8.579837731032633;2.8927056789398193
[4 3 0 2 5 1 6];(((((lineorderX(customer𝜎c_region∊['ASIA']))Xdate)𝜎d_year≥1992)X(supplier𝜎s_region∊['ASIA']))𝜎d_year≤1997);8.58161681348668;1.3546521663665771
[3 2 5 6 1 0 4];((((((lineorderXdate)𝜎d_year≥1992)𝜎d_year≤1997)Xsupplier)X(customer𝜎c_region∊['ASIA']))𝜎s_region∊['ASIA']);8.579894270346172;7.374499320983887
[2 4 0 6 1 3 5];((((((lineorderXdate)Xcustomer)𝜎d_year≤1997)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA'])𝜎d_year≥1992);8.591805076192962;7.754120349884033
[6 5 0 1 2 4 3];(((((lineorderXcustomer)Xsupplier)X((date𝜎d_year≤1997)𝜎d_year≥1992))𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.605974155614483;11.662635087966919
[3 2 1 4 0 6 5];((((((lineorderXdate)Xsupplier)𝜎s_region∊['ASIA'])X(customer𝜎c_region∊['ASIA']))𝜎d_year≤1997)𝜎d_year≥1992);8.580361110544864;6.642656326293945
[5 6 1 2 0 4 3];(((((lineorderXsupplier)X((date𝜎d_year≥1992)𝜎d_year≤1997))Xcustomer)𝜎s_region∊['ASIA'])𝜎c_region∊['ASIA']);8.591265129481824;11.12276315689087
[4 0 6 5 2 1 3];((((lineorderXcustomer)X((date𝜎d_year≤1997)𝜎d_year≥1992))X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA']);8.605118269099025;5.646411657333374
[5 2 3 1 4 6 0];(((((lineorderX(date𝜎d_year≥1992))Xsupplier)𝜎s_region∊['ASIA'])𝜎d_year≤1997)X(customer𝜎c_region∊['ASIA']));8.579495511650968;6.668231964111328
[0 2 4 1 3 6 5];((((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['ASIA']))𝜎c_region∊['ASIA'])𝜎d_year≤1997)𝜎d_year≥1992);8.606227107542944;6.1401567459106445
