permutation;execution_tree;approx_time;actual_time
[1 6 0 5 3 4 2];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647412163213653;7.112450838088989
[3 0 2 4 5 6 1];((((((lineorderXdate)Xcustomer)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.736962576290155;12.458041429519653
[6 2 5 4 0 3 1];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']));8.685902176217219;1.4221251010894775
[0 1 6 5 2 3 4];((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA']);8.661698903985995;6.854186534881592
[3 6 5 0 1 4 2];(((((lineorderXdate)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647905299727105;6.012972116470337
[2 5 0 1 6 3 4];((((((lineorderXpart)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎c_region∊['AMERICA']);8.894925676632074;7.616804838180542
[3 6 4 2 1 5 0];(((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.63687694679725;5.2370500564575195
[2 0 4 1 6 5 3];(((((((lineorderXpart)Xcustomer)𝜎c_region∊['AMERICA'])Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xdate);8.881861251089074;8.032464981079102
[1 6 0 3 5 4 2];((((((lineorderXsupplier)Xcustomer)Xdate)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647988367288988;11.859543085098267
[5 1 0 4 6 2 3];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);8.64644205855768;1.070422887802124
[1 2 5 4 3 0 6];((((((lineorderXsupplier)Xpart)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.724819917994202;7.290414571762085
[1 0 3 5 2 6 4];(((((((lineorderXsupplier)Xcustomer)Xdate)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.736964194190705;12.894452333450317
[6 2 5 0 1 3 4];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎c_region∊['AMERICA']);8.709497546718833;2.616417407989502
[2 4 6 1 0 3 5];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎s_region∊['AMERICA']);8.733769704254833;4.828614950180054
[3 0 6 2 1 5 4];((((((lineorderXdate)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.649168039506032;9.684416055679321
[3 0 4 6 2 1 5];((((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA']);8.64764371184759;6.485307455062866
[3 2 6 1 0 4 5];(((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.73660946518479;11.118807792663574
[1 4 3 6 2 5 0];(((((lineorderXsupplier)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.636420295574327;8.017467975616455
[4 2 3 1 5 0 6];((((((lineorderXpart)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.86982718051116;13.101572751998901
[4 1 0 6 2 3 5];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA']);8.636996499889769;3.0724544525146484
[3 5 1 2 0 4 6];((((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xpart)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.736274730454923;4.030597686767578
[6 0 5 2 1 3 4];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎c_region∊['AMERICA']);8.676152839047191;3.999220609664917
[1 2 6 3 0 5 4];(((((((lineorderXsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.73638981964253;10.65320873260498
[4 3 0 2 1 5 6];((((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xpart)Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.726575794745132;4.027689695358276
[5 1 6 3 2 0 4];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA']);8.646608970894112;1.407808780670166
[0 2 4 1 6 3 5];(((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)𝜎s_region∊['AMERICA']);8.751726196358529;8.139111757278442
[1 0 2 3 5 4 6];(((((((lineorderXsupplier)Xcustomer)Xpart)Xdate)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.737540398133715;19.837684392929077
[6 4 0 1 3 5 2];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.638014128580219;1.649857759475708
[6 4 0 2 3 1 5];(((((lineorderX(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)Xsupplier)𝜎s_region∊['AMERICA']);8.64034807716866;1.1859714984893799
[0 5 2 1 3 4 6];((((((lineorderXcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.765128665792131;7.630573749542236
[4 5 1 6 2 3 0];((((lineorderX(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']));8.635025779393002;0.8376517295837402
[3 0 1 5 6 2 4];((((((lineorderXdate)Xcustomer)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);8.648456849284274;12.025086402893066
[0 3 1 5 2 6 4];(((((((lineorderXcustomer)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.751514725006357;12.61933422088623
[6 4 0 2 1 5 3];(((((lineorderX(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)𝜎s_region∊['AMERICA'])Xdate);8.63959700988677;0.9364593029022217
[1 5 2 3 4 6 0];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.72424372979794;3.5660109519958496
[2 1 3 4 5 0 6];((((((lineorderXpart)Xsupplier)Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.869556276666845;12.776373624801636
[5 2 4 3 0 1 6];(((((lineorderXpart)Xdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.870048979622812;7.1755523681640625
[1 2 0 4 3 5 6];(((((((lineorderXsupplier)Xpart)Xcustomer)𝜎c_region∊['AMERICA'])Xdate)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.736968441452472;13.210639238357544
[1 0 4 6 5 3 2];((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647413170662468;6.329366445541382
[5 6 2 1 3 0 4];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))Xdate)Xcustomer)𝜎c_region∊['AMERICA']);8.694725612642292;1.66664457321167
[5 1 0 4 3 6 2];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.64644205855768;1.1132092475891113
[2 5 1 3 0 4 6];((((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xdate)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.880237306442709;4.305655241012573
[3 2 1 0 5 6 4];(((((((lineorderXdate)Xpart)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.737935611826634;20.72709369659424
[6 3 4 0 1 5 2];(((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.63687694679725;3.138742446899414
[6 2 5 3 1 4 0];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));8.683832313641789;2.2888753414154053
[0 1 5 2 3 4 6];(((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['AMERICA'])Xpart)Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.750674730726203;7.913378715515137
[2 3 4 6 1 5 0];((((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));8.869000762755144;9.087215900421143
[0 2 3 5 4 1 6];((((((lineorderXcustomer)Xpart)Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.76512664061857;13.026536226272583
[5 0 1 2 3 6 4];((((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.750356733603816;3.9744670391082764
[3 5 0 2 4 1 6];((((((lineorderXdate)Xcustomer)Xpart)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.736962607424559;12.484846591949463
[0 6 2 3 1 5 4];((((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.677332122657903;7.319273233413696
[6 5 4 1 2 0 3];((((lineorderX(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xdate);8.635025779393004;0.7018394470214844
[1 4 3 2 5 6 0];((((((lineorderXsupplier)Xdate)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.725396122304002;12.335113048553467
[1 6 5 4 0 3 2];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.635267903631332;2.5765371322631836
[3 2 5 1 6 4 0];(((((lineorderXdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.725313002944866;6.98248815536499
[5 4 0 1 2 6 3];(((((lineorderX(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.726003080519085;0.699087381362915
[4 6 3 1 2 0 5];(((((lineorderXdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);8.63719371226618;8.111341714859009
[3 0 2 1 5 6 4];(((((((lineorderXdate)Xcustomer)Xpart)Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.738143913570186;20.03236222267151
[3 1 0 4 2 5 6];(((((((lineorderXdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.737165653830283;13.32730770111084
[1 2 0 5 3 4 6];(((((((lineorderXsupplier)Xpart)Xcustomer)𝜎s_region∊['AMERICA'])Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.736964193769884;13.222931146621704
[3 0 2 5 6 4 1];((((((lineorderXdate)Xcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));8.73696304915488;12.957071781158447
[3 6 2 0 5 1 4];(((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.648678648395926;5.271123170852661
[1 6 0 5 4 3 2];((((((lineorderXsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));8.647412162998402;6.43997597694397
[0 6 4 1 2 5 3];((((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])Xdate);8.647902953370956;3.192225217819214
[4 2 1 6 5 3 0];((((((lineorderXpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']));8.868979716356234;7.399813890457153
[3 2 6 5 0 1 4];((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);8.736192385017576;9.101099252700806
[3 4 0 1 2 6 5];((((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.726367053782804;4.051017761230469
[5 4 0 3 2 1 6];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.727466373709852;1.7117550373077393
[4 5 1 2 3 6 0];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.723933203625457;1.636082410812378
[4 1 6 5 2 3 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']));8.635267903631332;2.7420690059661865
[1 2 3 4 5 6 0];((((((lineorderXsupplier)Xpart)Xdate)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.725396122303996;12.260546684265137
[2 6 4 0 3 1 5];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)𝜎s_region∊['AMERICA']);8.7342042942561;3.8911030292510986
[2 1 0 6 4 5 3];(((((((lineorderXpart)Xsupplier)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])Xdate);8.881123982810683;13.203367710113525
[6 0 1 2 4 3 5];((((((lineorderXcustomer)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate)𝜎s_region∊['AMERICA']);8.662267621170868;8.526766061782837
[3 5 1 4 2 0 6];(((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.724706618633816;3.1561620235443115
[2 6 3 5 0 4 1];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));8.744568557273178;6.226352691650391
[6 3 5 2 1 0 4];(((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))Xcustomer)𝜎c_region∊['AMERICA']);8.64798875589532;3.9262475967407227
[5 0 2 1 6 4 3];((((((lineorderXcustomer)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xdate);8.765045153642165;6.9649436473846436
[1 3 4 2 6 0 5];((((((lineorderXsupplier)Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);8.7253971885857;13.270707845687866
[4 6 0 1 2 3 5];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA']);8.638573682341008;1.4435548782348633
[1 4 2 3 5 0 6];((((((lineorderXsupplier)Xpart)Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.725396122320626;12.386175394058228
[3 6 0 1 2 4 5];((((((lineorderXdate)Xcustomer)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.648959021343703;14.184816598892212
[0 3 6 4 1 2 5];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);8.661712461866623;6.836166620254517
[4 1 0 2 5 3 6];((((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xpart)𝜎s_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.725396122287327;3.460559844970703
[3 4 2 5 0 1 6];(((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.726086403635026;6.934217214584351
[5 1 3 6 0 2 4];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);8.646608970894112;1.7737975120544434
[0 1 5 4 2 6 3];(((((((lineorderXcustomer)Xsupplier)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.75066825145132;6.58191180229187
[3 1 4 2 0 5 6];((((((lineorderXdate)Xsupplier)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.72616957844301;12.568660020828247
[1 4 2 5 0 6 3];((((((lineorderXsupplier)Xpart)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.724819917971857;6.728801012039185
[2 4 5 0 3 1 6];(((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.871428949697636;3.663902997970581
[0 5 1 3 2 6 4];((((((lineorderXcustomer)X(supplier𝜎s_region∊['AMERICA']))Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);8.75035674380686;3.998039960861206
[4 0 1 2 5 6 3];((((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);8.726973355233751;1.7647323608398438
[4 0 1 2 6 5 3];((((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xdate);8.72697360723375;1.7946350574493408
[4 2 0 3 1 6 5];((((((lineorderXpart)X(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.87190651989986;4.521089792251587
[0 6 2 5 3 4 1];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));8.676150814722526;5.343442678451538
[5 1 2 6 3 0 4];((((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)Xcustomer)𝜎c_region∊['AMERICA']);8.735417793351209;1.5423641204833984
[3 4 2 0 1 5 6];((((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.726575794745132;7.739600896835327
[5 3 4 0 2 1 6];(((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.726086403635026;3.12528133392334
[2 0 3 1 6 4 5];(((((((lineorderXpart)Xcustomer)Xdate)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.896176662922235;21.23576068878174
[3 2 6 4 0 1 5];((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA']);8.725041393640657;7.841502666473389
[0 3 4 2 1 6 5];(((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xpart)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.750688288606831;7.564887762069702
[0 2 4 3 1 6 5];(((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])Xdate)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);8.751726579234411;8.596388101577759
[0 6 5 2 4 3 1];(((((lineorderXcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])Xdate)X(supplier𝜎s_region∊['AMERICA']));8.662335036085903;4.083138704299927
[1 3 0 6 2 4 5];((((((lineorderXsupplier)Xdate)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);8.648564596590877;14.191617965698242
[4 0 3 5 2 6 1];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));8.726775830098033;1.8197154998779297
[1 0 3 2 5 4 6];(((((((lineorderXsupplier)Xcustomer)Xdate)Xpart)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.737540398133715;19.830875158309937
[4 2 1 0 3 5 6];((((((lineorderXpart)Xsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.870132154430795;7.962915658950806
[4 6 2 0 1 5 3];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])Xdate);8.68564378905952;1.4692721366882324
[1 3 0 6 2 5 4];((((((lineorderXsupplier)Xdate)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);8.648564571397447;14.19871473312378
[1 2 6 5 0 4 3];(((((((lineorderXsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xcustomer)𝜎c_region∊['AMERICA'])Xdate);8.736388291800461;7.183369159698486
[1 2 5 4 3 6 0];((((((lineorderXsupplier)Xpart)𝜎s_region∊['AMERICA'])Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));8.724819917971857;7.292727947235107
[6 2 5 1 0 3 4];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))Xcustomer)Xdate)𝜎c_region∊['AMERICA']);8.694725612642292;1.7155382633209229
[4 1 0 3 2 5 6];((((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);8.725972326643122;4.049455642700195
