permutation;execution_tree;actual_time;actual_mem_peak
[2 0 1 3 4 6 5];(((((((lineorderXpart)Xcustomer)Xsupplier)Xdate)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA']);21.34419536590576;7729897357
[3 0 6 4 2 5 1];(((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));6.322130918502808;5873612847
[3 5 1 0 2 6 4];((((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);4.215371131896973;4241634512
[0 5 6 3 1 4 2];(((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.118957757949829;5431870227
[1 6 4 5 2 3 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)X(customer𝜎c_region∊['AMERICA']));2.881286144256592;3281441588
[1 5 3 2 4 6 0];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));3.750771999359131;3281441588
[4 0 3 2 5 6 1];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));1.999755859375;1426676106
[6 5 3 0 4 1 2];(((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.197985410690308;5865529155
[0 2 5 4 6 1 3];((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))Xdate);7.249834060668945;4671800103
[0 6 3 4 5 2 1];(((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));6.318093538284302;5431956857
[5 1 6 4 3 2 0];((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));1.1407949924468994;1295700060
[0 3 4 1 6 5 2];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.928072452545166;5439952787
[2 3 1 6 5 4 0];((((((lineorderXpart)Xdate)Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));13.681729555130005;7059450352
[3 2 5 0 4 1 6];((((((lineorderXdate)Xpart)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.473851680755615;7155382616
[4 3 6 1 0 5 2];(((((lineorderXdate)Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.970527410507202;5768110309
[5 3 4 0 6 1 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.5396299362182617;4241547864
[3 0 2 4 6 1 5];(((((((lineorderXdate)Xcustomer)Xpart)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA']);12.9481520652771;7119939364
[5 4 3 2 0 6 1];(((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));7.286941766738892;5968057911
[1 4 6 0 5 3 2];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.8068299293518066;3281441588
[6 1 2 3 5 4 0];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));5.321582078933716;3273445954
[4 6 3 5 0 1 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.497748851776123;4232151068
[2 4 3 6 1 5 0];((((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));9.58121371269226;5570016587
[5 2 0 6 3 1 4];((((((lineorderXpart)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);9.589567184448242;4707244313
[4 0 6 3 1 5 2];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));1.857898235321045;1380512640
[1 3 2 6 5 4 0];((((((lineorderXsupplier)Xdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));13.21697449684143;6977718618
[4 0 6 1 5 3 2];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));1.2259962558746338;1337168892
[1 5 4 3 0 6 2];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.990276336669922;3281441588
[0 3 4 1 2 5 6];(((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xsupplier)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);7.8158650398254395;5439952787
[5 6 3 0 1 4 2];(((((lineorderXdate)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.205707788467407;5865529357
[0 6 5 3 1 4 2];(((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.128572702407837;5431870041
[6 3 1 0 5 4 2];((((((lineorderXdate)Xsupplier)Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));12.465235948562622;6873702352
[4 1 5 0 2 6 3];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);2.715376853942871;3279954244
[0 2 1 3 6 4 5];(((((((lineorderXcustomer)Xpart)Xsupplier)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);21.138890743255615;7729896421
[5 2 3 1 6 4 0];(((((lineorderXpart)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));7.402781963348389;5571417059
[3 6 1 2 0 4 5];((((((lineorderXdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);10.42607307434082;5769598131
[5 6 0 3 4 1 2];(((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.228139638900757;5431869369
[4 1 6 2 3 5 0];(((((lineorderXsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));5.373842477798462;3279954302
[0 1 2 3 5 6 4];(((((((lineorderXcustomer)Xsupplier)Xpart)Xdate)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);20.50008773803711;7729896605
[3 1 4 2 5 6 0];((((((lineorderXdate)Xsupplier)Xpart)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));12.971066951751709;6976231572
[1 5 6 0 2 3 4];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate)𝜎c_region∊['AMERICA']);3.429701566696167;3281441588
[6 3 2 4 1 0 5];(((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);5.330453634262085;4233638860
[3 4 5 0 6 1 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.549363374710083;4241634608
[3 0 5 4 1 2 6];((((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);6.312855005264282;5873612703
[4 3 0 6 5 1 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.516432762145996;4240147266
[6 1 0 4 5 2 3];((((((lineorderXsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xdate);6.535667181015015;4425563243
[0 5 3 4 6 1 2];(((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.223512887954712;5439865843
[6 2 1 3 4 5 0];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']));3.948183059692383;2632419324
[5 1 2 6 4 0 3];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate);1.1501836776733398;1295700060
[4 6 0 1 3 5 2];(((((lineorderX(customer𝜎c_region∊['AMERICA']))Xsupplier)Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));1.797778844833374;1329172906
[1 4 2 3 5 0 6];((((((lineorderXsupplier)Xpart)Xdate)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);12.73449969291687;6578102538
[6 0 3 4 1 2 5];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);7.03745698928833;5431956533
[2 4 5 3 6 1 0];(((((lineorderXpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));7.886210680007935;5569930069
[0 6 1 3 4 5 2];((((((lineorderXcustomer)Xsupplier)Xdate)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));12.498635053634644;6440043474
[4 1 0 6 3 2 5];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);3.5311925411224365;3279954302
[3 6 5 1 0 2 4];(((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);3.3976035118103027;4241634608
[1 3 0 4 5 6 2];((((((lineorderXsupplier)Xdate)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));12.354079484939575;6881698284
[5 0 2 4 1 3 6];((((((lineorderXcustomer)Xpart)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);7.394632816314697;4671712879
[0 6 3 1 5 2 4];((((((lineorderXcustomer)Xdate)Xsupplier)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);12.291694402694702;6919903378
[3 6 1 5 0 2 4];((((((lineorderXdate)Xsupplier)𝜎s_region∊['AMERICA'])Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);7.466131210327148;5769598333
[3 2 1 4 5 6 0];((((((lineorderXdate)Xpart)Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));13.096649408340454;7059450592
[4 2 5 3 1 0 6];(((((lineorderXpart)Xdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);7.28682804107666;5569929453
[1 5 2 3 0 6 4];(((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xpart)Xdate)Xcustomer)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);4.604607105255127;3281441684
[0 3 6 1 2 4 5];((((((lineorderXcustomer)Xdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);14.431195974349976;6919903786
[4 3 2 5 1 6 0];(((((lineorderXdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']));7.187376976013184;5968145191
[3 2 4 5 0 6 1];(((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));7.296972751617432;5969633071
[2 4 6 3 5 0 1];(((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));4.604817628860474;3473481492
[6 3 4 5 0 2 1];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));2.6885759830474854;4233638822
[6 3 5 4 0 1 2];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.550663709640503;4233638764
[2 5 1 4 3 0 6];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);3.6097869873046875;3473481492
[2 4 6 1 5 3 0];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xsupplier)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']));4.8089683055877686;3473481588
[4 1 0 3 6 2 5];(((((lineorderXsupplier)X(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);3.5251920223236084;3279954244
[1 6 4 5 3 0 2];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.0170302391052246;3281441684
[5 3 2 1 6 0 4];((((((lineorderXdate)Xpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA']);7.431611061096191;5969545815
[3 5 1 4 6 2 0];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));2.720921754837036;4241634608
[4 3 2 0 5 1 6];(((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);7.148327112197876;5968145063
[1 6 5 3 4 2 0];(((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));3.11734676361084;3281441684
[6 5 2 4 1 0 3];((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))Xdate);1.2217624187469482;1880768066
[2 0 4 1 6 5 3];(((((((lineorderXpart)Xcustomer)𝜎c_region∊['AMERICA'])Xsupplier)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎s_region∊['AMERICA'])Xdate);8.242609977722168;4707331479
[0 3 4 1 6 2 5];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA']);7.026897192001343;5439952787
[0 1 2 6 4 5 3];(((((((lineorderXcustomer)Xsupplier)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])Xdate);13.377546787261963;5679887152
[5 3 0 6 1 4 2];(((((lineorderXdate)Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.2980382442474365;5873525447
[0 2 6 4 1 5 3];(((((((lineorderXcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA'])Xsupplier)𝜎s_region∊['AMERICA'])Xdate);7.879931211471558;4671800103
[1 2 3 6 0 5 4];(((((((lineorderXsupplier)Xpart)Xdate)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);15.479257822036743;6579590680
[3 2 5 4 0 6 1];(((((lineorderXdate)Xpart)X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']));7.377962827682495;5969633215
[1 6 0 3 2 5 4];((((((lineorderXsupplier)Xcustomer)Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎s_region∊['AMERICA'])𝜎c_region∊['AMERICA']);14.512769937515259;6440043416
[3 6 5 2 1 4 0];((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']));3.768324375152588;4241634608
[5 3 4 2 6 0 1];(((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))X(supplier𝜎s_region∊['AMERICA']));7.8050291538238525;5968058279
[3 6 1 0 4 5 2];((((((lineorderXdate)Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));12.684128999710083;6873702546
[3 6 1 4 2 0 5];(((((lineorderXdate)Xsupplier)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);8.229902744293213;5769598131
[5 6 1 3 4 2 0];((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));1.1308917999267578;1287704280
[5 2 3 0 4 1 6];((((((lineorderXpart)Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.579890012741089;7155381838
[4 0 6 3 2 5 1];((((lineorderX(customer𝜎c_region∊['AMERICA']))Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));1.2497868537902832;1337168988
[2 5 1 4 6 0 3];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(customer𝜎c_region∊['AMERICA']))Xdate);3.046419143676758;3473481492
[1 2 5 4 0 6 3];((((((lineorderXsupplier)Xpart)𝜎s_region∊['AMERICA'])X(customer𝜎c_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);6.982147455215454;4529579983
[0 2 5 6 3 1 4];((((((lineorderXcustomer)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);9.407776832580566;4671800103
[4 5 2 1 6 3 0];(((((lineorderXpart)X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate)X(customer𝜎c_region∊['AMERICA']));3.3158295154571533;3471907412
[3 6 2 1 0 4 5];((((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)Xcustomer)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA']);7.511112213134766;4241634512
[1 6 4 3 5 2 0];(((((lineorderXsupplier)Xdate)𝜎s_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));6.667821168899536;5288249297
[0 3 5 1 2 6 4];((((((lineorderXcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])𝜎c_region∊['AMERICA']);6.996687650680542;5439952787
[2 5 6 0 3 1 4];((((((lineorderXpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)Xdate)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);6.205453634262085;3473481588
[3 0 2 4 1 5 6];(((((((lineorderXdate)Xcustomer)Xpart)𝜎c_region∊['AMERICA'])Xsupplier)𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.762462139129639;7119939364
[3 5 6 0 4 1 2];(((((lineorderXdate)Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));6.212919473648071;5865530267
[3 4 0 6 5 2 1];((((lineorderXdate)X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));2.699003219604492;4241634512
[6 2 0 4 1 5 3];((((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)𝜎c_region∊['AMERICA'])Xsupplier)𝜎s_region∊['AMERICA'])Xdate);2.821413993835449;1883807324
[2 0 3 5 4 1 6];((((((lineorderXpart)Xcustomer)Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);13.523937702178955;6721811016
[3 6 5 2 0 1 4];(((((lineorderXdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xcustomer)X(supplier𝜎s_region∊['AMERICA']))𝜎c_region∊['AMERICA']);5.413737773895264;4241634608
[6 4 3 5 1 2 0];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(customer𝜎c_region∊['AMERICA']));2.7165579795837402;4232151390
[1 6 5 3 0 4 2];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xcustomer)𝜎c_region∊['AMERICA'])X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));3.775508165359497;3281441588
[2 0 5 4 6 1 3];((((((lineorderXpart)Xcustomer)𝜎c_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])X(supplier𝜎s_region∊['AMERICA']))Xdate);7.461507558822632;4707331479
[0 2 1 4 5 6 3];(((((((lineorderXcustomer)Xpart)Xsupplier)𝜎c_region∊['AMERICA'])𝜎s_region∊['AMERICA'])𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xdate);13.144391059875488;5761618812
[6 5 3 1 4 0 2];((((lineorderXdate)X(supplier𝜎s_region∊['AMERICA']))X(customer𝜎c_region∊['AMERICA']))X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']));2.5819122791290283;4233552046
[6 2 1 3 4 0 5];(((((lineorderX(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))Xsupplier)Xdate)X(customer𝜎c_region∊['AMERICA']))𝜎s_region∊['AMERICA']);3.8115427494049072;2632419324
[0 5 3 4 1 2 6];((((((lineorderXcustomer)Xdate)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);6.334587812423706;5439866029
[3 2 6 0 5 4 1];((((((lineorderXdate)Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2'])Xcustomer)𝜎c_region∊['AMERICA'])X(supplier𝜎s_region∊['AMERICA']));9.719303131103516;5969633215
[5 1 4 3 0 2 6];(((((lineorderX(supplier𝜎s_region∊['AMERICA']))Xdate)X(customer𝜎c_region∊['AMERICA']))Xpart)𝜎p_mfgr∊['MFGR#1', 'MFGR#2']);1.1342663764953613;1295700060
[6 0 5 4 3 2 1];(((((lineorderXcustomer)𝜎c_region∊['AMERICA'])Xdate)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))X(supplier𝜎s_region∊['AMERICA']));3.295091390609741;3369464826
[1 5 3 0 6 2 4];((((((lineorderXsupplier)𝜎s_region∊['AMERICA'])Xdate)Xcustomer)X(part𝜎p_mfgr∊['MFGR#1', 'MFGR#2']))𝜎c_region∊['AMERICA']);3.9020631313323975;3281441588
